date,B_fighter,R_fighter,Winner,B_current_lose_streak,B_current_win_streak,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,B_age,R_draw,B_draw,B_Stance_Open_Stance,B_Stance_Orthodox,R_current_lose_streak,R_current_win_streak,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_Stance_Southpaw,B_Stance_Switch,B_Stance_Switch ,R_Stance_Open_Stance
2013-02-23,Lavar Johnson,Brendan Schaub,0,1,0,2,1,3,0,0,0,0,2,0,0,2,193.04,208.28,240,35,0,0,0,1,2,0,4,3,11,1,0,0,1,3,0,0,4,193.04,198.12,245,29,0,0,0,0
2019-06-29,Journey Newson,Ricardo Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,170.18,135,30,0,0,0,1,1,0,3,1,10,0,0,1,1,1,0,0,3,175.26,182.88,135,23,0,0,0,0
2013-08-17,Chael Sonnen,Mauricio Rua,1,2,0,3,6,30,3,0,0,5,0,1,0,6,185.42,187.96,205,36,0,0,0,0,1,0,2,5,29,3,0,0,0,5,0,0,5,185.42,193.04,205,31,1,0,0,0
2021-05-01,Cub Swanson,Giga Chikadze,0,0,2,6,10,72,0,0,1,9,5,2,0,17,172.72,177.8,145,37,0,0,0,1,0,5,5,1,16,0,0,2,2,1,0,0,5,182.88,187.96,145,32,0,0,0,0
2015-08-01,Dileno Lopes,Reginaldo Vieira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,165.1,135,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,165.1,135,32,1,0,0,0
2011-12-03,Yves Edwards,Tony Ferguson,0,0,1,6,5,31,0,0,1,2,4,2,0,9,175.26,185.42,155,35,0,0,0,0,0,2,2,0,2,1,0,0,0,1,0,1,2,180.34,193.04,155,27,1,0,0,0
2019-03-30,Kevin Aguilar,Enrique Barzola,1,0,1,1,0,3,0,0,0,1,0,0,0,1,170.18,185.42,145,30,0,0,0,1,0,4,4,1,18,1,0,0,5,0,0,0,5,170.18,177.8,145,29,0,0,0,0
2017-11-18,Jessica-Rose Clark,Bec Rawlings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,162.56,125,29,0,0,0,1,2,0,2,3,12,0,0,0,1,0,1,0,2,167.64,162.56,125,28,0,0,0,0
2012-08-04,Michihiro Omigawa,Manvel Gamburyan,0,1,0,1,5,18,0,0,0,1,0,0,0,1,167.64,172.72,145,36,0,0,0,1,4,0,2,5,14,1,0,0,0,0,2,0,2,165.1,170.18,135,31,0,0,0,0
2018-06-01,Jose Torres,Jarred Brooks,1,0,0,0,0,0,0,0,0,0,0,0,0,0,162.56,165.1,125,25,0,0,0,1,1,0,1,1,6,0,0,1,0,0,0,0,1,160.02,157.48,125,25,0,0,0,0
2015-08-23,Felipe Arantes,Yves Jabouin,1,1,0,1,4,19,0,0,0,2,1,0,0,3,172.72,185.42,135,27,0,0,0,1,1,0,3,4,20,0,0,3,2,0,0,0,5,170.18,172.72,135,36,0,0,0,0
2015-10-24,Louis Smolka,Paddy Holohan,1,0,2,2,1,12,0,0,0,2,1,0,0,3,175.26,172.72,135,24,0,0,0,1,0,2,2,1,10,0,0,0,2,0,1,0,3,177.8,175.26,125,27,0,0,0,0
2011-12-10,Yves Jabouin,Walel Watson,1,0,1,1,1,4,0,0,1,0,0,0,0,1,170.18,172.72,135,32,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,180.34,175.26,135,27,0,0,0,0
2018-06-09,Tai Tuivasa,Andrei Arlovski,1,0,2,2,0,2,0,0,0,0,2,0,0,2,187.96,190.5,264,25,0,0,0,0,0,2,7,9,50,5,0,1,4,9,2,0,16,190.5,195.58,240,39,1,0,0,0
2010-06-19,Kris McCray,Court McGee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,193.04,170,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,190.5,170,25,0,0,0,0
2017-04-08,Andrew Holbrook,Gregor Gillespie,0,0,1,1,1,7,0,0,2,0,0,0,0,2,180.34,177.8,155,31,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,1,170.18,180.34,155,30,1,0,0,0
2015-08-23,Elias Silverio,Shane Campbell,0,1,0,3,1,12,0,0,0,2,0,1,0,3,180.34,185.42,155,28,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,182.88,180.34,155,28,0,0,0,0
2020-10-03,Cameron Else,Kyler Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,180.34,135,33,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,1,172.72,182.88,135,25,0,1,0,0
2020-01-25,Luci Pudilova,Justine Kish,0,3,0,2,4,17,0,0,0,2,0,0,0,2,172.72,170.18,125,25,0,0,0,1,2,0,2,2,12,0,0,0,2,0,0,0,2,165.1,162.56,125,31,0,0,0,0
2014-09-20,Richard Walsh,Kiichi Kunimoto,0,0,1,1,0,3,0,0,0,1,0,0,0,1,182.88,185.42,170,25,0,0,0,1,0,2,2,0,2,0,0,0,0,0,1,0,2,177.8,180.34,170,33,0,0,0,0
2020-02-22,Marcos Rogerio De Lima,Ben Sosoli,1,1,0,2,5,16,0,0,1,1,3,1,0,5,185.42,190.5,253,34,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,175.26,182.88,265,30,0,0,0,0
2021-06-19,Serghei Spivac,Aleksei Oleinik,1,0,2,2,2,11,0,1,0,0,1,1,0,3,190.5,198.12,260,26,0,0,0,1,2,0,2,6,22,0,0,1,0,1,6,0,8,187.96,203.2,240,43,0,0,0,0
2013-12-14,Cody McKenzie,Sam Stout,0,0,1,1,3,10,0,0,0,1,0,2,0,3,182.88,182.88,155,25,0,0,0,0,1,0,2,8,44,0,0,3,4,1,0,0,8,175.26,177.8,155,29,0,1,0,0
2012-04-14,Thiago Silva,Alexander Gustafsson,0,2,0,4,3,13,0,0,0,0,5,0,0,5,187.96,187.96,205,29,0,0,0,1,0,4,4,1,8,0,0,0,0,3,2,0,5,195.58,200.66,205,25,0,0,0,0
2014-03-15,Nikita Krylov,Ovince Saint Preux,0,0,1,1,1,4,0,0,0,0,1,0,0,1,190.5,195.58,205,22,0,0,0,1,0,2,2,0,4,0,1,0,0,1,0,0,2,190.5,203.2,205,30,0,0,0,0
2015-06-06,Matt Mitrione,Ben Rothwell,0,0,3,5,3,19,0,0,0,1,8,0,0,9,190.5,200.66,265,36,0,0,0,0,0,2,2,3,15,0,0,0,1,3,0,0,4,193.04,198.12,265,33,0,1,0,0
2016-09-24,Phillipe Nover,Renan Barao,0,1,0,1,4,13,1,0,1,0,0,0,0,1,175.26,182.88,145,32,0,0,0,1,2,0,7,3,34,6,0,0,3,2,3,0,8,167.64,177.8,135,29,0,0,0,0
2016-01-30,Wilson Reis,Dustin Ortiz,1,1,0,2,2,13,0,0,0,2,0,1,0,3,162.56,165.1,125,31,0,0,0,0,0,1,2,2,18,0,0,2,0,2,0,0,4,165.1,165.1,125,27,1,0,0,0
2015-10-03,Viktor Pesta,Derrick Lewis,0,0,1,1,1,6,0,0,0,1,0,0,0,1,190.5,195.58,240,25,0,0,0,1,1,0,2,2,7,0,0,0,0,3,0,0,3,190.5,200.66,260,30,0,0,0,0
2016-04-16,Cezar Ferreira,Oluwale Bamgbose,1,2,0,3,3,13,1,0,1,2,0,1,0,4,185.42,198.12,185,31,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,180.34,198.12,185,28,1,0,0,0
2017-06-10,Dominique Steele,Luke Jumeau,0,2,0,1,3,10,0,0,0,0,1,0,0,1,177.8,187.96,170,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,170,29,0,0,0,0
2021-09-18,Sarah Alpar,Erin Blanchfield,0,1,0,1,1,5,0,0,0,0,0,1,0,1,162.56,160.02,135,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.56,167.64,135,22,1,0,0,0
2014-10-04,Marcin Bandel,Mairbek Taisumov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,155,24,0,0,0,1,1,0,1,1,6,0,0,0,1,0,0,0,1,175.26,185.42,155,26,0,0,0,0
2014-05-31,Warlley Alves,Marcio Alexandre Junior,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,170,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,190.5,185,25,0,0,0,0
2018-06-09,Dan Ige,Mike Santiago,1,1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,180.34,145,26,0,0,0,1,2,0,0,2,5,0,0,0,0,0,0,0,0,177.8,175.26,145,28,0,0,0,0
2020-01-25,Darko Stosic,Jamahal Hill,0,2,0,1,2,7,0,0,0,0,1,0,0,1,182.88,193.04,205,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,200.66,205,28,0,0,0,0
2019-12-21,Mike Rodriguez,Da Un Jung,0,1,0,1,2,7,0,0,0,0,1,0,0,1,193.04,208.28,205,31,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,1,193.04,199.39,205,31,1,0,0,0
2016-12-09,Brian Camozzi,Randy Brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,198.12,170,25,0,0,0,1,0,1,1,1,8,0,0,0,1,0,1,0,2,190.5,198.12,170,26,0,0,0,0
2013-11-30,Peggy Morgan,Jessamyn Duke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,177.8,135,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,185.42,135,27,0,0,0,0
2011-07-02,Ryan Bader,Tito Ortiz,0,1,0,5,1,15,1,0,0,3,2,0,0,5,187.96,187.96,205,28,0,0,0,1,5,0,6,9,58,10,0,2,3,7,1,1,14,190.5,187.96,205,36,0,0,0,0
2021-06-26,Jai Herbert,Renato Moicano,0,1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,195.58,155,33,0,0,0,1,1,0,3,4,20,0,0,2,1,0,3,0,6,180.34,182.88,155,32,0,0,0,0
2016-10-08,Daniel Omielanczuk,Stefan Struve,0,0,3,3,2,16,0,2,0,0,2,0,0,4,182.88,187.96,247,34,0,0,0,0,0,1,4,6,30,0,1,0,1,5,4,0,11,210.82,213.36,265,28,1,0,0,0
2013-03-16,Chris Camozzi,Nick Ring,1,0,3,3,2,19,0,0,1,2,0,1,1,5,187.96,193.04,185,26,0,0,0,1,0,1,2,1,12,0,0,0,2,0,1,0,3,182.88,187.96,185,34,0,0,0,0
2021-01-16,Calvin Kattar,Max Holloway,0,0,2,2,2,21,0,0,0,2,4,0,0,6,180.34,182.88,145,32,0,0,0,1,2,0,13,6,70,8,0,1,5,9,2,0,17,180.34,175.26,145,29,0,0,0,0
2020-08-08,Peter Barrett,Youssef Zalal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,145,33,0,0,0,0,0,2,2,0,6,0,0,0,2,0,0,0,2,177.8,182.88,145,23,1,0,0,0
2011-11-05,Philip De Fries,Rob Broughton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195.58,208.28,250,25,0,0,0,1,1,0,1,1,6,0,0,0,0,0,1,0,1,187.96,187.96,265,28,0,0,0,0
2018-07-06,Martin Bravo,Alex Caceres,0,1,0,1,1,3,1,0,0,0,1,0,0,1,172.72,180.34,145,24,0,0,0,0,1,0,2,10,48,0,0,2,3,0,2,1,8,177.8,185.42,145,30,1,0,0,0
2014-02-15,Wilson Reis,Iuri Alcantara,0,0,1,1,0,3,0,0,0,1,0,0,0,1,162.56,165.1,125,29,0,0,0,0,1,0,2,3,14,0,0,0,2,1,0,0,3,175.26,180.34,135,33,1,0,0,0
2020-08-22,Mike Rodriguez,Marcin Prachnio,1,1,0,1,2,8,0,0,0,0,1,0,0,1,193.04,208.28,205,31,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,190.5,187.96,205,32,1,0,0,0
2014-07-16,Jerrod Sanders,Yosdenis Cedeno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,182.88,135,34,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,175.26,155,29,0,0,0,0
2021-05-22,Victor Rodriguez,Bruno Silva,0,1,0,0,1,1,0,0,0,0,0,0,0,0,165.1,170.18,125,28,0,0,0,0,0,1,1,2,11,0,0,0,0,1,0,0,1,162.56,165.1,125,31,0,1,0,0
2015-03-14,Joe Duffy,Jake Lindsey,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,155,27,0,0,0,1,2,0,0,2,5,0,0,0,0,0,0,0,0,180.34,180.34,155,28,0,0,0,0
2014-09-05,Rodrigo Damm,Al Iaquinta,0,1,0,2,2,13,0,0,1,1,0,1,0,3,170.18,180.34,155,34,0,0,0,1,1,0,3,2,12,1,0,0,3,0,0,0,3,177.8,177.8,155,27,0,0,0,0
2014-08-30,Cain Carrizosa,Chris Wade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,187.96,155,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,155,26,0,0,0,0
2015-12-12,Conor McGregor,Jose Aldo,1,0,6,6,0,10,1,0,0,1,5,0,0,6,175.26,187.96,155,27,0,0,0,0,0,7,7,0,30,7,0,0,5,2,0,0,7,170.18,177.8,145,29,1,0,0,0
2016-07-09,Travis Browne,Cain Velasquez,0,0,1,3,4,23,0,0,0,1,7,1,0,9,198.12,200.66,255,33,0,0,0,1,1,0,7,2,27,6,0,0,2,9,0,0,11,185.42,195.58,240,33,0,0,0,0
2016-04-23,Clint Hester,Marcos Rogerio de Lima,0,2,0,4,2,15,0,0,1,1,1,0,1,4,187.96,195.58,205,29,0,0,0,1,1,0,2,1,3,0,0,0,0,2,0,0,2,185.42,190.5,253,30,0,0,0,0
2016-09-03,Ilir Latifi,Ryan Bader,0,0,3,3,2,11,0,0,0,1,3,1,0,5,177.8,185.42,205,33,0,0,0,1,1,0,5,5,42,1,0,1,8,3,1,0,13,187.96,187.96,205,33,0,0,0,0
2019-11-02,Nate Diaz,Jorge Masvidal,0,0,1,5,9,60,1,0,1,3,1,9,0,15,182.88,193.04,170,34,0,0,0,0,0,2,3,6,44,0,0,0,5,6,1,0,11,180.34,187.96,170,35,1,0,0,0
2014-05-31,Krzysztof Jotko,Magnus Cedenblad,0,0,1,1,0,3,0,0,0,1,0,0,0,1,185.42,195.58,185,24,0,0,0,0,0,1,1,1,3,0,0,0,0,0,1,0,1,195.58,200.66,185,32,1,0,0,0
2010-06-19,Seth Baczynski,Brad Tavares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,187.96,170,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,187.96,185,22,0,0,0,0
2012-09-22,Vinny Magalhaes,Igor Pokrajac,1,2,0,0,2,4,1,0,0,0,0,0,0,0,190.5,200.66,205,28,0,0,0,1,0,3,3,3,15,0,0,0,1,2,1,0,4,182.88,193.04,205,33,0,0,0,0
2021-03-27,Miranda Maverick,Gillian Robertson,1,0,1,1,0,1,0,0,0,0,1,0,0,1,160.02,165.1,125,23,0,0,0,0,1,0,2,3,18,0,0,0,1,1,4,0,6,165.1,160.02,125,25,1,0,0,0
2015-01-24,Albert Tumenov,Nico Musoke,1,0,2,2,1,5,0,0,0,0,2,0,0,2,180.34,185.42,170,23,0,0,0,1,0,1,2,1,10,0,0,0,2,0,1,0,3,182.88,190.5,170,28,0,0,0,0
2015-08-08,Amanda Nunes,Sara McMann,1,0,1,2,1,6,0,0,0,0,3,0,0,3,172.72,175.26,145,27,0,0,0,1,1,0,1,2,8,1,0,1,0,1,0,0,2,167.64,167.64,135,34,0,0,0,0
2014-02-01,Ricardo Lamas,Jose Aldo,0,0,4,4,0,8,0,0,0,1,2,1,0,4,172.72,180.34,145,31,0,0,0,1,0,5,5,0,20,5,0,0,3,2,0,0,5,170.18,177.8,145,27,0,0,0,0
2014-06-28,Antonio Braga Neto,Clint Hester,0,0,1,1,0,1,0,0,0,0,0,1,0,1,190.5,195.58,185,26,0,0,0,1,0,3,3,0,8,0,0,0,1,1,0,1,3,187.96,195.58,205,27,0,0,0,0
2013-11-30,Drew Dober,Sean Spencer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,177.8,155,25,0,0,0,0,0,1,1,1,6,0,0,1,0,0,0,0,1,177.8,190.5,170,26,1,0,0,0
2013-02-02,Evan Dunham,Gleison Tibau,1,1,0,4,3,22,0,0,2,1,1,1,1,6,177.8,177.8,155,31,0,0,0,0,0,1,3,6,42,0,0,2,5,1,3,0,11,177.8,180.34,155,29,1,0,0,0
2015-07-25,James Krause,Daron Cruickshank,1,2,0,1,3,11,0,0,0,0,1,1,0,2,187.96,185.42,170,29,0,0,0,1,2,0,2,5,26,0,0,1,2,3,0,0,6,172.72,182.88,155,30,0,0,0,0
2016-12-09,Shamil Abdurakhimov,Derrick Lewis,0,0,2,2,1,7,0,0,1,1,0,0,0,2,190.5,193.04,235,35,0,0,0,1,0,4,4,2,15,0,0,1,0,6,0,0,7,190.5,200.66,260,31,0,0,0,0
2018-06-23,Melinda Fabian,Ji Yeon Kim,0,1,0,0,1,3,0,0,0,0,0,0,0,0,167.64,167.64,125,30,0,0,0,1,0,1,1,1,6,0,0,1,0,0,0,0,1,170.18,182.88,125,28,0,0,0,0
2015-08-01,Patrick Cummins,Rafael Feijao,1,1,0,3,2,10,0,0,0,2,1,0,0,3,187.96,193.04,205,34,0,0,0,1,1,0,1,2,5,0,0,0,0,1,0,0,1,185.42,185.42,205,35,0,0,0,0
2013-05-25,Abel Trujillo,Khabib Nurmagomedov,0,0,1,1,0,2,0,0,0,0,1,0,0,1,172.72,177.8,155,29,0,0,0,1,0,3,3,0,7,0,0,0,1,1,1,0,3,177.8,177.8,155,24,0,0,0,0
2020-02-29,Magomed Ankalaev,Ion Cutelaba,1,0,3,3,1,10,0,0,0,1,2,0,0,3,190.5,190.5,205,27,0,0,0,1,0,1,2,3,14,0,0,0,1,3,0,0,4,185.42,190.5,205,26,0,0,0,0
2018-11-17,Darren Elkins,Ricardo Lamas,0,1,0,6,5,48,0,0,2,8,3,1,0,14,177.8,180.34,145,34,0,0,0,1,2,0,4,5,31,1,0,0,3,3,3,0,9,172.72,180.34,145,36,0,0,0,0
2016-10-01,Joachim Christensen,Henrique da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,193.04,205,37,0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,0,1,190.5,193.04,205,27,0,0,0,0
2021-09-25,Omar Morales,Jonathan Pearce,0,0,1,3,1,14,0,0,0,3,1,0,0,4,180.34,185.42,145,35,0,0,0,1,0,1,1,1,6,0,0,0,0,2,0,0,2,182.88,180.34,145,29,0,0,0,0
2017-05-13,David Branch,Krzysztof Jotko,1,1,0,2,2,11,0,0,0,2,0,0,0,2,185.42,198.12,185,35,0,0,0,1,0,5,5,1,18,0,0,1,4,1,0,0,6,185.42,195.58,185,27,0,0,0,0
2018-07-28,Austin Arnett,Hakeem Dawodu,0,1,0,0,1,2,0,0,0,0,0,0,0,0,182.88,182.88,145,26,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,185.42,145,27,0,0,0,0
2017-12-09,Merab Dvalishvili,Frankie Saenz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,172.72,135,26,0,0,0,1,3,0,3,3,18,0,0,1,2,0,0,0,3,167.64,167.64,135,37,0,0,0,0
2011-03-03,Chris Weidman,Alessio Sakara,1,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,198.12,185,26,0,0,0,1,0,3,3,5,16,0,0,1,1,4,0,0,6,182.88,182.88,185,29,0,0,0,0
2021-03-06,Aleksandar Rakic,Thiago Santos,1,0,1,4,1,14,0,0,0,3,2,0,0,5,193.04,198.12,205,29,0,0,0,1,2,0,4,7,40,1,0,0,2,11,0,0,13,187.96,193.04,205,37,0,0,0,0
2011-01-22,Tim Hague,Matt Mitrione,0,3,0,1,3,8,0,0,0,0,0,1,0,1,193.04,193.04,260,27,0,0,0,1,0,3,3,0,7,0,0,0,1,2,0,0,3,190.5,200.66,265,32,0,0,0,0
2011-02-26,Dennis Siver,George Sotiropoulos,1,0,2,3,4,20,0,0,0,1,3,2,0,6,167.64,177.8,145,32,0,0,0,1,0,7,7,0,15,0,0,0,2,1,4,0,7,177.8,180.34,155,33,0,0,0,0
2018-10-06,Alexander Volkov,Derrick Lewis,0,0,4,4,0,13,0,0,1,1,2,0,0,4,200.66,203.2,250,29,0,0,0,1,0,2,6,3,31,0,0,1,1,9,0,0,11,190.5,200.66,260,33,0,0,0,0
2012-07-11,Vaughan Lee,TJ Dillashaw,0,0,1,1,1,4,0,0,0,0,0,1,0,1,167.64,167.64,125,29,0,0,0,1,0,1,1,1,4,1,0,0,1,0,0,0,1,167.64,170.18,125,26,0,0,0,0
2020-11-14,Miranda Granger,Ashley Yoder,0,1,0,1,1,4,0,0,0,1,0,0,0,1,170.18,172.72,125,28,0,0,0,1,2,0,2,5,21,0,0,1,1,0,0,0,2,170.18,175.26,115,33,0,0,0,0
2011-09-17,Dongi Yang,Court McGee,0,0,1,1,1,5,0,0,0,0,1,0,0,1,177.8,180.34,185,26,0,0,0,0,0,2,2,0,5,1,0,0,0,0,2,0,2,180.34,190.5,170,26,1,0,0,0
2015-12-19,Nate Diaz,Michael Johnson,1,1,0,5,8,47,2,0,1,1,2,8,0,12,182.88,193.04,170,30,0,0,0,0,1,0,4,5,33,1,0,0,5,3,0,0,8,177.8,185.42,145,29,1,0,0,0
2014-11-15,Hector Urbina,Edgar Garcia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,185.42,170,27,0,0,0,1,2,0,0,2,4,0,0,0,0,0,0,0,0,177.8,180.34,170,30,0,0,0,0
2020-09-05,Augusto Sakai,Alistair Overeem,0,0,4,4,0,10,0,0,2,0,2,0,0,4,190.5,195.58,265,29,0,0,0,1,0,1,11,15,78,3,1,0,4,19,8,0,32,193.04,203.2,265,40,0,0,0,0
2017-10-28,Rob Font,Pedro Munhoz,0,0,2,2,1,9,0,0,0,0,3,1,0,4,172.72,180.34,135,30,0,0,0,1,0,3,3,3,14,0,0,0,1,1,2,0,4,167.64,165.1,135,31,0,0,0,0
2013-02-23,Liz Carmouche,Ronda Rousey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,167.64,125,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,172.72,135,26,0,0,0,0
2017-12-01,Montana De La Rosa,Christina Marks,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,172.72,125,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,175.26,125,32,0,0,0,0
2015-11-28,Leo Kuntz,Tae Hyun Bang,0,1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,187.96,155,32,0,0,0,1,1,0,1,2,7,0,0,0,0,1,0,0,1,175.26,180.34,155,32,0,0,0,0
2014-04-16,Dustin Kimura,George Roop,0,0,1,1,1,5,0,0,0,0,0,2,0,2,170.18,180.34,135,24,0,0,0,1,1,0,2,6,24,0,0,1,1,2,0,0,4,185.42,182.88,135,32,0,0,0,0
2016-12-17,Fredy Serrano,Hector Sandoval,0,1,0,2,1,7,0,0,0,0,2,0,0,2,160.02,165.1,125,37,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,157.48,162.56,125,30,0,0,0,0
2012-11-17,Pablo Garza,Mark Hominick,1,2,0,2,2,7,0,0,0,0,1,1,0,2,185.42,185.42,145,29,0,0,0,1,3,0,3,3,15,1,0,0,1,1,1,0,3,172.72,172.72,145,30,0,0,0,0
2020-11-21,Ariane Lipski,Antonina Shevchenko,0,0,2,2,2,10,0,0,0,1,0,1,0,2,167.64,170.18,125,26,0,0,0,1,1,0,2,2,13,0,0,0,1,1,1,0,3,172.72,170.18,125,36,0,0,0,0
2014-02-15,Nico Musoke,Viscardi Andrade,1,0,1,1,0,1,0,0,0,0,0,1,0,1,182.88,190.5,170,27,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,180.34,190.5,170,29,0,0,0,0
2019-02-09,Jalin Turner,Callan Potter,1,1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,195.58,155,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,182.88,155,34,1,0,0,0
2014-07-16,Pat Healy,Gleison Tibau,0,5,0,0,5,13,0,0,0,0,0,0,0,0,182.88,187.96,155,30,0,0,0,1,1,0,3,8,52,0,0,3,5,1,4,0,13,177.8,180.34,155,30,0,0,0,0
2021-07-10,Jessica Eye,Jennifer Maia,0,2,0,3,8,42,1,0,2,2,1,0,0,5,167.64,167.64,125,34,0,0,0,1,1,0,2,3,18,1,0,0,2,0,1,0,3,162.56,162.56,125,32,0,0,0,0
2014-05-31,Matt Hobar,Pedro Munhoz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,135,27,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,167.64,165.1,135,27,1,0,0,0
2013-02-23,Yuri Villefort,Nah-Shon Burrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,185.42,170,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,185.42,170,23,0,0,0,0
2018-12-29,Michael Chiesa,Carlos Condit,1,2,0,3,4,22,1,0,0,2,0,5,0,7,185.42,190.5,170,31,0,0,0,0,4,0,5,8,43,3,0,1,1,4,0,1,7,187.96,190.5,170,34,1,0,0,0
2020-10-24,Alexander Yakovlev,Joel Alvarez,0,1,0,2,5,20,0,0,0,1,1,1,0,3,190.5,187.96,155,36,0,0,0,0,0,2,2,1,6,0,0,0,0,1,1,0,2,190.5,195.58,155,26,1,0,0,0
2010-07-03,Stephan Bonnar,Krzysztof Soszynski,1,3,0,3,6,28,1,0,0,2,1,2,0,5,193.04,198.12,205,33,0,0,0,1,0,1,3,1,10,0,0,0,0,1,2,1,4,185.42,195.58,205,32,0,0,0,1
2017-02-19,Travis Browne,Derrick Lewis,0,2,0,3,6,27,0,0,0,1,7,1,0,9,198.12,200.66,255,34,0,0,0,1,0,5,5,2,19,0,0,1,0,7,0,0,8,190.5,200.66,260,32,0,0,0,0
2014-07-26,Tim Means,Hernani Perpetuo,1,3,0,2,3,13,0,0,0,1,1,0,0,2,187.96,190.5,170,30,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,187.96,170,29,0,0,0,0
2014-11-22,Akbarh Arreola,Yves Edwards,1,1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,180.34,155,31,0,0,0,0,4,0,6,10,45,0,0,1,2,5,2,0,10,175.26,185.42,155,38,1,0,0,0
2021-06-12,Alexis Davis,Pannie Kianzad,0,0,1,3,6,40,1,0,2,5,1,1,0,9,167.64,172.72,135,36,0,0,0,1,0,3,3,2,14,0,0,0,3,0,0,0,3,170.18,167.64,135,29,0,0,0,0
